file,features
054236,"[11.686956521739136, 0.11594202898550725, 0.15942028985507245, 0.0, 0.0, 0.0, 0.7246376811594203]"
054467,"[2.0, 0.5714285714285714, 0.373015873015873, 0.03968253968253968, 0.0, 0.0, 0.015873015873015872]"
054664,"[6.3014925373134325, 0.16417910447761194, 0.05970149253731343, 0.16417910447761194, 0.08955223880597014, 0.208955223880597, 0.31343283582089554]"
054032,"[6.706557377049178, 0.22950819672131148, 0.09016393442622951, 0.09016393442622951, 0.10655737704918032, 0.07377049180327869, 0.4098360655737705]"
054469,"[6.206976744186047, 0.4186046511627907, 0.1511627906976744, 0.023255813953488372, 0.13953488372093023, 0.0, 0.26744186046511625]"
054433,"[2.6593939393939396, 0.40606060606060607, 0.37575757575757573, 0.20606060606060606, 0.006060606060606061, 0.0, 0.006060606060606061]"
054570,"[5.874358974358975, 0.1623931623931624, 0.05555555555555555, 0.07264957264957266, 0.2222222222222222, 0.017094017094017096, 0.4700854700854701]"
054149,"[6.740645161290318, 0.2645161290322581, 0.13548387096774195, 0.04516129032258064, 0.03870967741935484, 0.09032258064516129, 0.4258064516129032]"
054576,"[7.325274725274727, 0.21978021978021978, 0.08791208791208792, 0.08241758241758242, 0.15384615384615385, 0.06043956043956044, 0.3956043956043956]"
054578,"[5.626666666666664, 0.26666666666666666, 0.2074074074074074, 0.1037037037037037, 0.05185185185185185, 0.014814814814814815, 0.35555555555555557]"
054719,"[5.925358851674643, 0.19138755980861244, 0.09569377990430622, 0.18181818181818182, 0.11961722488038277, 0.1291866028708134, 0.2822966507177033]"
054942,"[7.8263829787234105, 0.16595744680851063, 0.1276595744680851, 0.05531914893617021, 0.12340425531914893, 0.06808510638297872, 0.4595744680851064]"
054735,"[6.97823834196891, 0.21761658031088082, 0.19689119170984457, 0.2538860103626943, 0.031088082901554404, 0.015544041450777202, 0.2849740932642487]"
054163,"[5.477551020408162, 0.2857142857142857, 0.20408163265306123, 0.23129251700680273, 0.02040816326530612, 0.02040816326530612, 0.23809523809523808]"
054152,"[4.772357723577236, 0.34146341463414637, 0.3008130081300813, 0.18699186991869918, 0.024390243902439025, 0.0, 0.14634146341463414]"
054155,"[6.2153846153846155, 0.25443786982248523, 0.2485207100591716, 0.22485207100591717, 0.011834319526627219, 0.01775147928994083, 0.24260355029585798]"
054703,"[6.33670886075949, 0.14556962025316456, 0.04430379746835443, 0.17088607594936708, 0.1962025316455696, 0.06962025316455696, 0.37341772151898733]"
054554,"[6.208695652173914, 0.10869565217391304, 0.06521739130434782, 0.10869565217391304, 0.17391304347826086, 0.15217391304347827, 0.391304347826087]"
054154,"[5.307843137254902, 0.18627450980392157, 0.20588235294117646, 0.3431372549019608, 0.11764705882352941, 0.029411764705882353, 0.11764705882352941]"
054153,"[5.3577464788732385, 0.24647887323943662, 0.2323943661971831, 0.31690140845070425, 0.02112676056338028, 0.0, 0.18309859154929578]"
054335,"[6.191637630662026, 0.17421602787456447, 0.13937282229965156, 0.30662020905923343, 0.0313588850174216, 0.017421602787456445, 0.3310104529616725]"
054624,"[5.037668161434978, 0.27802690582959644, 0.2062780269058296, 0.14798206278026907, 0.08071748878923767, 0.04932735426008968, 0.23766816143497757]"
054623,"[5.3076388888888895, 0.22569444444444445, 0.1875, 0.2465277777777778, 0.041666666666666664, 0.052083333333333336, 0.2465277777777778]"
054480,"[7.259722222222219, 0.3680555555555556, 0.24305555555555555, 0.04861111111111111, 0.006944444444444444, 0.0, 0.3333333333333333]"
054019,"[6.527093596059112, 0.18719211822660098, 0.06896551724137931, 0.15763546798029557, 0.19704433497536947, 0.059113300492610835, 0.33004926108374383]"
054442,"[3.436893203883495, 0.36893203883495146, 0.36893203883495146, 0.22330097087378642, 0.0, 0.0, 0.038834951456310676]"
054625,"[5.792741935483872, 0.2620967741935484, 0.18548387096774194, 0.1532258064516129, 0.09274193548387097, 0.08870967741935484, 0.21774193548387097]"
054443,"[7.651351351351351, 0.27702702702702703, 0.20270270270270271, 0.0, 0.006756756756756757, 0.0, 0.5135135135135135]"
054475,"[6.58135593220339, 0.4067796610169492, 0.288135593220339, 0.0, 0.00847457627118644, 0.00847457627118644, 0.288135593220339]"
054481,"[8.73049645390071, 0.22695035460992907, 0.0851063829787234, 0.0425531914893617, 0.19858156028368795, 0.03546099290780142, 0.41134751773049644]"
054436,"[4.538728323699422, 0.3352601156069364, 0.24277456647398843, 0.3236994219653179, 0.011560693641618497, 0.0, 0.08670520231213873]"
054064,"[1.5, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0]"
054438,"[3.9931623931623927, 0.3418803418803419, 0.21367521367521367, 0.27350427350427353, 0.03418803418803419, 0.0, 0.13675213675213677]"
054063,"[10.339784946236568, 0.12365591397849462, 0.27956989247311825, 0.016129032258064516, 0.016129032258064516, 0.026881720430107527, 0.5376344086021505]"
054037,"[7.752201257861635, 0.11949685534591195, 0.06918238993710692, 0.12578616352201258, 0.10062893081761007, 0.07547169811320754, 0.5094339622641509]"
054666,"[8.799999999999999, 0.18292682926829268, 0.036585365853658534, 0.13414634146341464, 0.14634146341463414, 0.17073170731707318, 0.32926829268292684]"
054234,"[6.039436619718309, 0.31690140845070425, 0.2535211267605634, 0.1056338028169014, 0.07746478873239436, 0.04929577464788732, 0.19718309859154928]"
054496,"[5.293150684931508, 0.3835616438356164, 0.1917808219178082, 0.0273972602739726, 0.0684931506849315, 0.0410958904109589, 0.2876712328767123]"
054039,"[9.32380952380953, 0.2222222222222222, 0.21164021164021163, 0.005291005291005291, 0.021164021164021163, 0.021164021164021163, 0.5185185185185185]"
054465,"[4.821505376344084, 0.23655913978494625, 0.13440860215053763, 0.026881720430107527, 0.22043010752688172, 0.17204301075268819, 0.20967741935483872]"
054437,"[4.5054945054945055, 0.27472527472527475, 0.12087912087912088, 0.04395604395604396, 0.3956043956043956, 0.08791208791208792, 0.07692307692307693]"
054464,"[5.1169811320754715, 0.3584905660377358, 0.39622641509433965, 0.10377358490566038, 0.0, 0.0, 0.14150943396226415]"
054235,"[5.915384615384615, 0.30128205128205127, 0.2692307692307692, 0.1987179487179487, 0.00641025641025641, 0.02564102564102564, 0.1987179487179487]"
054463,"[5.6, 0.4264705882352941, 0.19852941176470587, 0.14705882352941177, 0.0, 0.0, 0.22794117647058823]"
054667,"[6.041666666666668, 0.4305555555555556, 0.09722222222222222, 0.05555555555555555, 0.09722222222222222, 0.013888888888888888, 0.3055555555555556]"
054031,"[8.041791044776119, 0.27611940298507465, 0.3208955223880597, 0.05970149253731343, 0.014925373134328358, 0.0, 0.3283582089552239]"
054376,"[7.4698224852071, 0.25443786982248523, 0.07692307692307693, 0.047337278106508875, 0.1301775147928994, 0.11242603550295859, 0.378698224852071]"
054580,"[7.864150943396224, 0.16037735849056603, 0.09433962264150944, 0.03773584905660377, 0.16037735849056603, 0.05660377358490566, 0.49056603773584906]"
054753,"[6.9657142857142835, 0.25, 0.2714285714285714, 0.08571428571428572, 0.014285714285714285, 0.007142857142857143, 0.37142857142857144]"
054568,"[10.74, 0.16666666666666666, 0.07333333333333333, 0.02, 0.13333333333333333, 0.14666666666666667, 0.46]"
054158,"[3.685106382978723, 0.39361702127659576, 0.2978723404255319, 0.0851063829787234, 0.10638297872340426, 0.0, 0.11702127659574468]"
054160,"[7.708333333333333, 0.16666666666666666, 0.0, 0.20833333333333334, 0.041666666666666664, 0.20833333333333334, 0.375]"
054156,"[5.7690721649484535, 0.2268041237113402, 0.07216494845360824, 0.18556701030927836, 0.14432989690721648, 0.07216494845360824, 0.29896907216494845]"
054151,"[7.230476190476192, 0.18571428571428572, 0.18095238095238095, 0.1619047619047619, 0.014285714285714285, 0.009523809523809525, 0.44761904761904764]"
054150,"[4.267796610169491, 0.20903954802259886, 0.22598870056497175, 0.4180790960451977, 0.02824858757062147, 0.005649717514124294, 0.11299435028248588]"
054365,"[7.2675, 0.26875, 0.2, 0.04375, 0.0625, 0.04375, 0.38125]"
054159,"[5.675308641975308, 0.29012345679012347, 0.06790123456790123, 0.16049382716049382, 0.30246913580246915, 0.006172839506172839, 0.1728395061728395]"
054470,"[6.184523809523807, 0.2976190476190476, 0.3273809523809524, 0.1130952380952381, 0.005952380952380952, 0.0, 0.25595238095238093]"
054479,"[2.235294117647059, 0.47058823529411764, 0.46218487394957986, 0.03361344537815126, 0.0, 0.0, 0.03361344537815126]"
054476,"[4.464864864864864, 0.2810810810810811, 0.22702702702702704, 0.31351351351351353, 0.02702702702702703, 0.02702702702702703, 0.12432432432432433]"
054482,"[3.97, 0.32, 0.25, 0.13, 0.15, 0.12, 0.03]"
054626,"[5.269406392694062, 0.2602739726027397, 0.2009132420091324, 0.2054794520547945, 0.0547945205479452, 0.0547945205479452, 0.2237442922374429]"
054621,"[6.047154471544718, 0.24390243902439024, 0.27235772357723576, 0.18292682926829268, 0.052845528455284556, 0.032520325203252036, 0.21544715447154472]"
054874,"[3.8543046357615887, 0.2582781456953642, 0.2185430463576159, 0.3841059602649007, 0.033112582781456956, 0.046357615894039736, 0.059602649006622516]"
053229,"[7.752755905511811, 0.30708661417322836, 0.023622047244094488, 0.10236220472440945, 0.16535433070866143, 0.023622047244094488, 0.3779527559055118]"
053675,"[5.6293103448275845, 0.20689655172413793, 0.0603448275862069, 0.15517241379310345, 0.11206896551724138, 0.14655172413793102, 0.31896551724137934]"
053228,"[6.640860215053764, 0.23655913978494625, 0.17204301075268819, 0.3225806451612903, 0.043010752688172046, 0.03225806451612903, 0.1935483870967742]"
053300,"[6.735672514619883, 0.32748538011695905, 0.18128654970760233, 0.19883040935672514, 0.017543859649122806, 0.017543859649122806, 0.2573099415204678]"
053157,"[3.9863013698630136, 0.3972602739726027, 0.3767123287671233, 0.136986301369863, 0.0, 0.0, 0.08904109589041095]"
053159,"[7.678494623655915, 0.2903225806451613, 0.25806451612903225, 0.053763440860215055, 0.005376344086021506, 0.021505376344086023, 0.3709677419354839]"
053592,"[6.996396396396395, 0.26126126126126126, 0.14414414414414414, 0.21621621621621623, 0.06306306306306306, 0.02702702702702703, 0.2882882882882883]"
053301,"[8.610416666666667, 0.203125, 0.22916666666666666, 0.171875, 0.03125, 0.0, 0.3645833333333333]"
053937,"[7.245197740112995, 0.1638418079096045, 0.2033898305084746, 0.13559322033898305, 0.03389830508474576, 0.03389830508474576, 0.4293785310734463]"
053160,"[4.1382716049382715, 0.2654320987654321, 0.25308641975308643, 0.3395061728395062, 0.037037037037037035, 0.06790123456790123, 0.037037037037037035]"
053158,"[6.98638743455497, 0.28272251308900526, 0.14659685863874344, 0.05235602094240838, 0.05235602094240838, 0.07853403141361257, 0.387434554973822]"
053156,"[5.436619718309858, 0.2323943661971831, 0.19014084507042253, 0.1619718309859155, 0.14084507042253522, 0.13380281690140844, 0.14084507042253522]"
053379,"[8.489017341040464, 0.18497109826589594, 0.21965317919075145, 0.08092485549132948, 0.028901734104046242, 0.06936416184971098, 0.4161849710982659]"
053725,"[7.479999999999999, 0.18333333333333332, 0.1, 0.03333333333333333, 0.11666666666666667, 0.11666666666666667, 0.45]"
053586,"[7.568695652173912, 0.2608695652173913, 0.2608695652173913, 0.06086956521739131, 0.034782608695652174, 0.008695652173913044, 0.3739130434782609]"
053588,"[8.585294117647058, 0.2426470588235294, 0.125, 0.19852941176470587, 0.058823529411764705, 0.014705882352941176, 0.3602941176470588]"
053724,"[10.380487804878054, 0.24390243902439024, 0.10569105691056911, 0.008130081300813009, 0.0, 0.008130081300813009, 0.6341463414634146]"
053723,"[4.055944055944055, 0.20279720279720279, 0.15384615384615385, 0.1958041958041958, 0.23076923076923078, 0.08391608391608392, 0.13286713286713286]"
053589,"[6.031506849315067, 0.14383561643835616, 0.0821917808219178, 0.17123287671232876, 0.1780821917808219, 0.10273972602739725, 0.3219178082191781]"
053587,"[6.117370892018782, 0.1596244131455399, 0.13145539906103287, 0.18309859154929578, 0.15492957746478872, 0.07511737089201878, 0.29577464788732394]"
053496,"[4.214746543778801, 0.2857142857142857, 0.29493087557603687, 0.041474654377880185, 0.1889400921658986, 0.07834101382488479, 0.11059907834101383]"
053154,"[5.136486486486485, 0.27702702702702703, 0.27702702702702703, 0.21621621621621623, 0.02702702702702703, 0.0472972972972973, 0.1554054054054054]"
053152,"[6.153571428571427, 0.2261904761904762, 0.21428571428571427, 0.25595238095238093, 0.041666666666666664, 0.023809523809523808, 0.23809523809523808]"
053591,"[6.266079295154188, 0.21145374449339208, 0.19383259911894274, 0.1894273127753304, 0.00881057268722467, 0.05286343612334802, 0.3436123348017621]"
053302,"[4.545631067961164, 0.3300970873786408, 0.13592233009708737, 0.1262135922330097, 0.08737864077669903, 0.07766990291262135, 0.24271844660194175]"
053726,"[7.843192488262911, 0.16901408450704225, 0.04225352112676056, 0.11267605633802817, 0.25821596244131456, 0.03755868544600939, 0.38028169014084506]"
053728,"[6.0153846153846136, 0.22435897435897437, 0.16666666666666666, 0.1858974358974359, 0.0641025641025641, 0.07692307692307693, 0.28205128205128205]"
053381,"[5.764179104477611, 0.1791044776119403, 0.11940298507462686, 0.2537313432835821, 0.1417910447761194, 0.1044776119402985, 0.20149253731343283]"
053727,"[8.117142857142856, 0.30714285714285716, 0.08571428571428572, 0.09285714285714286, 0.09285714285714286, 0.06428571428571428, 0.35714285714285715]"
053807,"[4.831645569620251, 0.21518987341772153, 0.18354430379746836, 0.3037974683544304, 0.06962025316455696, 0.03164556962025317, 0.1962025316455696]"
053862,"[7.524561403508775, 0.19298245614035087, 0.20175438596491227, 0.12719298245614036, 0.05701754385964912, 0.03508771929824561, 0.38596491228070173]"
053457,"[6.035483870967742, 0.24731182795698925, 0.15053763440860216, 0.22580645161290322, 0.1774193548387097, 0.021505376344086023, 0.1774193548387097]"
053299,"[6.417204301075267, 0.17204301075268819, 0.043010752688172046, 0.34408602150537637, 0.021505376344086023, 0.03225806451612903, 0.3870967741935484]"
053863,"[9.187654320987654, 0.14814814814814814, 0.24691358024691357, 0.07407407407407407, 0.024691358024691357, 0.012345679012345678, 0.49382716049382713]"
098625,"[7.26910994764398, 0.2513089005235602, 0.2094240837696335, 0.04712041884816754, 0.03664921465968586, 0.02617801047120419, 0.4293193717277487]"
098622,"[5.447692307692307, 0.27692307692307694, 0.2, 0.2692307692307692, 0.09230769230769231, 0.007692307692307693, 0.15384615384615385]"
098613,"[7.644670050761424, 0.2436548223350254, 0.24873096446700507, 0.025380710659898477, 0.025380710659898477, 0.02030456852791878, 0.4365482233502538]"
098671,"[6.890990990990992, 0.19369369369369369, 0.15765765765765766, 0.23423423423423423, 0.036036036036036036, 0.04504504504504504, 0.3333333333333333]"
098623,"[5.113253012048193, 0.40963855421686746, 0.21686746987951808, 0.012048192771084338, 0.024096385542168676, 0.03614457831325301, 0.30120481927710846]"
098624,"[5.709803921568626, 0.3431372549019608, 0.00980392156862745, 0.00980392156862745, 0.37254901960784315, 0.00980392156862745, 0.2549019607843137]"
098026,"[5.438787878787878, 0.26666666666666666, 0.07272727272727272, 0.15757575757575756, 0.23030303030303031, 0.030303030303030304, 0.24242424242424243]"
098670,"[4.272398190045247, 0.23529411764705882, 0.19457013574660634, 0.31221719457013575, 0.07239819004524888, 0.04524886877828054, 0.14027149321266968]"
098028,"[6.129310344827586, 0.4827586206896552, 0.02586206896551724, 0.05172413793103448, 0.1206896551724138, 0.0603448275862069, 0.25862068965517243]"
098555,"[6.533858267716532, 0.16535433070866143, 0.12598425196850394, 0.05511811023622047, 0.13385826771653545, 0.12598425196850394, 0.3937007874015748]"
098552,"[7.321678321678318, 0.3006993006993007, 0.09090909090909091, 0.03496503496503497, 0.055944055944055944, 0.23076923076923078, 0.2867132867132867]"
098553,"[8.444927536231885, 0.2971014492753623, 0.11594202898550725, 0.10144927536231885, 0.050724637681159424, 0.021739130434782608, 0.41304347826086957]"
098554,"[3.563414634146342, 0.35365853658536583, 0.1951219512195122, 0.2682926829268293, 0.04878048780487805, 0.036585365853658534, 0.0975609756097561]"
098302,"[6.650495049504951, 0.21782178217821782, 0.054455445544554455, 0.06930693069306931, 0.3316831683168317, 0.0, 0.32673267326732675]"
098565,"[10.4, 0.0, 0.4, 0.0, 0.2, 0.0, 0.4]"
098547,"[6.217475728155338, 0.17475728155339806, 0.06796116504854369, 0.13592233009708737, 0.2815533980582524, 0.038834951456310676, 0.30097087378640774]"
098578,"[9.367441860465117, 0.25, 0.11627906976744186, 0.029069767441860465, 0.0872093023255814, 0.16279069767441862, 0.3546511627906977]"
098576,"[5.291666666666665, 0.2847222222222222, 0.19444444444444445, 0.2222222222222222, 0.09027777777777778, 0.020833333333333332, 0.1875]"
098582,"[8.954285714285714, 0.34285714285714286, 0.05714285714285714, 0.12857142857142856, 0.014285714285714285, 0.02857142857142857, 0.42857142857142855]"
098549,"[6.044692737430165, 0.18435754189944134, 0.1564245810055866, 0.0670391061452514, 0.1452513966480447, 0.17318435754189945, 0.2737430167597765]"
098585,"[4.9296296296296305, 0.2777777777777778, 0.05555555555555555, 0.12962962962962962, 0.16666666666666666, 0.12962962962962962, 0.24074074074074073]"
098584,"[6.314851485148514, 0.36633663366336633, 0.12871287128712872, 0.0594059405940594, 0.09900990099009901, 0.09900990099009901, 0.24752475247524752]"
098583,"[3.986666666666667, 0.26666666666666666, 0.2, 0.21333333333333335, 0.13333333333333333, 0.08, 0.10666666666666667]"
