file,features
031888,"[3.894117647058822, 0.3315508021390374, 0.1443850267379679, 0.1657754010695187, 0.09090909090909091, 0.053475935828877004, 0.21390374331550802]"
031889,"[3.995238095238095, 0.30952380952380953, 0.1746031746031746, 0.11904761904761904, 0.11904761904761904, 0.05555555555555555, 0.2222222222222222]"
031043,"[4.26222222222222, 0.43703703703703706, 0.06666666666666667, 0.022222222222222223, 0.05185185185185185, 0.08888888888888889, 0.3333333333333333]"
031887,"[5.221301775147926, 0.34911242603550297, 0.14201183431952663, 0.023668639053254437, 0.08284023668639054, 0.0650887573964497, 0.33727810650887574]"
031165,"[3.245544554455445, 0.32673267326732675, 0.18811881188118812, 0.32673267326732675, 0.04950495049504951, 0.039603960396039604, 0.06930693069306931]"
031389,"[3.0097560975609756, 0.6951219512195121, 0.07317073170731707, 0.0, 0.024390243902439025, 0.04878048780487805, 0.15853658536585366]"
052636,"[3.129192546583851, 0.32919254658385094, 0.30434782608695654, 0.3105590062111801, 0.037267080745341616, 0.006211180124223602, 0.012422360248447204]"
052637,"[3.639455782312925, 0.2925170068027211, 0.2925170068027211, 0.061224489795918366, 0.19727891156462585, 0.1564625850340136, 0.0]"
052409,"[3.2747126436781606, 0.3563218390804598, 0.25287356321839083, 0.29310344827586204, 0.04597701149425287, 0.034482758620689655, 0.017241379310344827]"
052635,"[3.122279792746114, 0.33678756476683935, 0.3160621761658031, 0.22797927461139897, 0.06217616580310881, 0.03626943005181347, 0.02072538860103627]"
052634,"[3.1296803652968035, 0.3287671232876712, 0.3242009132420091, 0.3378995433789954, 0.0045662100456621, 0.0, 0.0045662100456621]"
052393,"[3.2355555555555555, 0.4444444444444444, 0.044444444444444446, 0.044444444444444446, 0.4, 0.022222222222222223, 0.044444444444444446]"
052036,"[2.911290322580645, 0.4112903225806452, 0.29838709677419356, 0.10483870967741936, 0.07258064516129033, 0.056451612903225805, 0.056451612903225805]"
052630,"[3.8855421686746983, 0.3192771084337349, 0.3192771084337349, 0.22289156626506024, 0.04819277108433735, 0.006024096385542169, 0.08433734939759036]"
052631,"[2.1333333333333333, 0.4772727272727273, 0.4393939393939394, 0.06818181818181818, 0.0, 0.0, 0.015151515151515152]"
052037,"[3.3797101449275373, 0.37681159420289856, 0.18840579710144928, 0.11594202898550725, 0.07246376811594203, 0.028985507246376812, 0.21739130434782608]"
052948,"[2.7018867924528314, 0.5471698113207547, 0.1320754716981132, 0.0, 0.0, 0.018867924528301886, 0.3018867924528302]"
052035,"[3.9105882352941186, 0.3411764705882353, 0.058823529411764705, 0.08235294117647059, 0.17647058823529413, 0.1411764705882353, 0.2]"
052579,"[3.18036809815951, 0.3312883435582822, 0.3006134969325153, 0.26380368098159507, 0.07975460122699386, 0.0, 0.024539877300613498]"
052380,"[8.833333333333334, 0.3888888888888889, 0.0, 0.0, 0.05555555555555555, 0.1111111111111111, 0.4444444444444444]"
052633,"[3.499598393574297, 0.25301204819277107, 0.23694779116465864, 0.4779116465863454, 0.020080321285140562, 0.004016064257028112, 0.008032128514056224]"
052141,"[5.200680272108846, 0.12585034013605442, 0.0782312925170068, 0.17687074829931973, 0.22789115646258504, 0.1360544217687075, 0.25510204081632654]"
052632,"[2.3946308724832215, 0.46308724832214765, 0.44966442953020136, 0.06711409395973154, 0.006711409395973154, 0.0, 0.013422818791946308]"
052034,"[2.809569377990432, 0.3397129186602871, 0.004784688995215311, 0.11961722488038277, 0.2535885167464115, 0.009569377990430622, 0.2727272727272727]"
052127,"[3.553424657534247, 0.3561643835616438, 0.136986301369863, 0.1780821917808219, 0.10273972602739725, 0.0547945205479452, 0.17123287671232876]"
052641,"[3.1101796407185636, 0.3413173652694611, 0.2994011976047904, 0.2934131736526946, 0.023952095808383235, 0.011976047904191617, 0.029940119760479042]"
052126,"[4.706329113924048, 0.22784810126582278, 0.06329113924050633, 0.23417721518987342, 0.15822784810126583, 0.12025316455696203, 0.1962025316455696]"
052522,"[1.6417910447761195, 0.6865671641791045, 0.11940298507462686, 0.13432835820895522, 0.05970149253731343, 0.0, 0.0]"
052044,"[3.706194690265487, 0.34513274336283184, 0.168141592920354, 0.23008849557522124, 0.12389380530973451, 0.061946902654867256, 0.07079646017699115]"
052508,"[3.9505882352941173, 0.3764705882352941, 0.12941176470588237, 0.08235294117647059, 0.1411764705882353, 0.047058823529411764, 0.2235294117647059]"
052642,"[2.875757575757576, 0.5757575757575758, 0.25757575757575757, 0.0, 0.0, 0.0, 0.16666666666666666]"
052124,"[4.734920634920634, 0.3968253968253968, 0.10317460317460317, 0.10317460317460317, 0.12698412698412698, 0.06349206349206349, 0.20634920634920634]"
052118,"[3.189473684210526, 0.41228070175438597, 0.2631578947368421, 0.07017543859649122, 0.043859649122807015, 0.017543859649122806, 0.19298245614035087]"
052119,"[3.2681818181818185, 0.5, 0.09090909090909091, 0.22727272727272727, 0.056818181818181816, 0.045454545454545456, 0.07954545454545454]"
052125,"[3.1626168224299067, 0.411214953271028, 0.14953271028037382, 0.1588785046728972, 0.04672897196261682, 0.04672897196261682, 0.18691588785046728]"
052045,"[5.554621848739496, 0.16806722689075632, 0.06722689075630252, 0.15126050420168066, 0.18067226890756302, 0.1638655462184874, 0.2689075630252101]"
052041,"[2.5844155844155843, 0.6753246753246753, 0.1038961038961039, 0.0, 0.025974025974025976, 0.09090909090909091, 0.1038961038961039]"
052451,"[2.023529411764706, 0.5882352941176471, 0.23529411764705882, 0.058823529411764705, 0.0, 0.0, 0.11764705882352941]"
052860,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
052121,"[4.954666666666664, 0.3, 0.06666666666666667, 0.10666666666666667, 0.16666666666666666, 0.08666666666666667, 0.2733333333333333]"
052647,"[3.4659459459459443, 0.21081081081081082, 0.1891891891891892, 0.3837837837837838, 0.05945945945945946, 0.02702702702702703, 0.12972972972972974]"
052120,"[3.655284552845528, 0.4715447154471545, 0.24390243902439024, 0.008130081300813009, 0.08943089430894309, 0.008130081300813009, 0.17886178861788618]"
052646,"[3.0435897435897434, 0.36538461538461536, 0.3076923076923077, 0.3141025641025641, 0.0, 0.0, 0.01282051282051282]"
052861,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
052040,"[4.706122448979592, 0.3979591836734694, 0.11224489795918367, 0.07142857142857142, 0.11224489795918367, 0.04081632653061224, 0.2653061224489796]"
052042,"[3.5328467153284673, 0.40875912408759124, 0.23357664233576642, 0.13138686131386862, 0.0364963503649635, 0.051094890510948905, 0.1386861313868613]"
052452,"[3.7400000000000007, 0.45, 0.1, 0.125, 0.025, 0.05, 0.25]"
052446,"[1.8181818181818181, 0.7272727272727273, 0.12727272727272726, 0.0, 0.01818181818181818, 0.01818181818181818, 0.10909090909090909]"
052650,"[2.0523076923076924, 0.4846153846153846, 0.47692307692307695, 0.03076923076923077, 0.0, 0.0, 0.007692307692307693]"
052644,"[4.140520446096654, 0.23048327137546468, 0.22304832713754646, 0.4312267657992565, 0.03345724907063197, 0.01858736059479554, 0.06319702602230483]"
052122,"[2.993684210526316, 0.47368421052631576, 0.24210526315789474, 0.042105263157894736, 0.07368421052631578, 0.021052631578947368, 0.14736842105263157]"
052645,"[3.3735042735042726, 0.31196581196581197, 0.14957264957264957, 0.34615384615384615, 0.07692307692307693, 0.042735042735042736, 0.07264957264957266]"
052123,"[4.059999999999997, 0.29411764705882354, 0.12941176470588237, 0.18823529411764706, 0.1411764705882353, 0.1, 0.14705882352941177]"
052862,"[1.3811320754716978, 0.8113207547169812, 0.018867924528301886, 0.03773584905660377, 0.0, 0.05660377358490566, 0.07547169811320754]"
052447,"[4.895384615384614, 0.26153846153846155, 0.07692307692307693, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.2]"
052502,"[3.570666666666667, 0.4266666666666667, 0.08, 0.04, 0.22666666666666666, 0.08, 0.14666666666666667]"
052648,"[3.1936842105263157, 0.3, 0.2789473684210526, 0.38421052631578945, 0.005263157894736842, 0.010526315789473684, 0.021052631578947368]"
052649,"[3.3434343434343434, 0.31313131313131315, 0.2676767676767677, 0.398989898989899, 0.020202020202020204, 0.0, 0.0]"
052501,"[3.565789473684211, 0.4342105263157895, 0.10526315789473684, 0.14473684210526316, 0.09210526315789473, 0.05263157894736842, 0.17105263157894737]"
052449,"[2.5785714285714287, 0.5119047619047619, 0.011904761904761904, 0.03571428571428571, 0.34523809523809523, 0.011904761904761904, 0.08333333333333333]"
052448,"[2.659259259259259, 0.5740740740740741, 0.2037037037037037, 0.07407407407407407, 0.018518518518518517, 0.037037037037037035, 0.09259259259259259]"
052500,"[3.95421686746988, 0.40963855421686746, 0.060240963855421686, 0.13253012048192772, 0.13253012048192772, 0.12048192771084337, 0.14457831325301204]"
052128,"[3.383471074380166, 0.4628099173553719, 0.2727272727272727, 0.0743801652892562, 0.024793388429752067, 0.008264462809917356, 0.15702479338842976]"
052129,"[5.324418604651159, 0.313953488372093, 0.040697674418604654, 0.13372093023255813, 0.13953488372093023, 0.06976744186046512, 0.3023255813953488]"
052950,"[2.0579710144927534, 0.7246376811594203, 0.014492753623188406, 0.043478260869565216, 0.014492753623188406, 0.057971014492753624, 0.14492753623188406]"
052039,"[9.521495327102802, 0.12149532710280374, 0.3177570093457944, 0.0, 0.037383177570093455, 0.04672897196261682, 0.4766355140186916]"
052951,"[3.986842105263158, 0.40789473684210525, 0.09210526315789473, 0.07894736842105263, 0.06578947368421052, 0.05263157894736842, 0.3026315789473684]"
052945,"[2.6198581560283696, 0.4397163120567376, 0.2978723404255319, 0.014184397163120567, 0.02127659574468085, 0.04964539007092199, 0.1773049645390071]"
052953,"[3.920353982300886, 0.4247787610619469, 0.07964601769911504, 0.08849557522123894, 0.061946902654867256, 0.035398230088495575, 0.30973451327433627]"
052947,"[2.724324324324325, 0.4594594594594595, 0.16216216216216217, 0.08108108108108109, 0.02702702702702703, 0.05405405405405406, 0.21621621621621623]"
052628,"[2.557281553398058, 0.4174757281553398, 0.2912621359223301, 0.1941747572815534, 0.038834951456310676, 0.019417475728155338, 0.038834951456310676]"
052629,"[3.0010471204188485, 0.3036649214659686, 0.2774869109947644, 0.38219895287958117, 0.0, 0.010471204188481676, 0.02617801047120419]"
052946,"[1.0755555555555556, 0.7777777777777778, 0.022222222222222223, 0.022222222222222223, 0.0, 0.044444444444444446, 0.13333333333333333]"
052375,"[3.588235294117647, 0.45588235294117646, 0.0, 0.5441176470588235, 0.0, 0.0, 0.0]"
052639,"[2.965405405405405, 0.34594594594594597, 0.3081081081081081, 0.20540540540540542, 0.07027027027027027, 0.03783783783783784, 0.032432432432432434]"
052638,"[3.120731707317073, 0.3597560975609756, 0.2804878048780488, 0.29878048780487804, 0.03048780487804878, 0.024390243902439025, 0.006097560975609756]"
052955,"[3.8396226415094343, 0.330188679245283, 0.18867924528301888, 0.32075471698113206, 0.02830188679245283, 0.07547169811320754, 0.05660377358490566]"
052000,"[2.696610169491526, 0.5508474576271186, 0.2457627118644068, 0.00847457627118644, 0.01694915254237288, 0.00847457627118644, 0.1694915254237288]"
052389,"[5.722352941176471, 0.27058823529411763, 0.058823529411764705, 0.09411764705882353, 0.1411764705882353, 0.12941176470588237, 0.3058823529411765]"
052001,"[3.2276243093922656, 0.32044198895027626, 0.143646408839779, 0.055248618784530384, 0.143646408839779, 0.06077348066298342, 0.27624309392265195]"
052954,"[2.9232323232323245, 0.494949494949495, 0.050505050505050504, 0.030303030303030304, 0.0707070707070707, 0.0, 0.35353535353535354]"
099369,"[3.8378378378378377, 0.43243243243243246, 0.1891891891891892, 0.10810810810810811, 0.05405405405405406, 0.02702702702702703, 0.1891891891891892]"
099368,"[6.701754385964913, 0.543859649122807, 0.017543859649122806, 0.05263157894736842, 0.0, 0.14035087719298245, 0.24561403508771928]"
099395,"[1.96, 0.6666666666666666, 0.0, 0.0, 0.06666666666666667, 0.0, 0.26666666666666666]"
099419,"[0.06666666666666667, 0.9666666666666667, 0.03333333333333333, 0.0, 0.0, 0.0, 0.0]"
099394,"[2.6790697674418604, 0.5581395348837209, 0.09302325581395349, 0.11627906976744186, 0.023255813953488372, 0.023255813953488372, 0.18604651162790697]"
099390,"[0.9571428571428572, 0.6428571428571429, 0.14285714285714285, 0.0, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142]"
099391,"[7.416494845360824, 0.4948453608247423, 0.030927835051546393, 0.020618556701030927, 0.07216494845360824, 0.07216494845360824, 0.30927835051546393]"
099393,"[0.25, 0.75, 0.125, 0.125, 0.0, 0.0, 0.0]"
099436,"[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
099345,"[0.8709677419354839, 0.8870967741935484, 0.08064516129032258, 0.0, 0.0, 0.0, 0.03225806451612903]"
099437,"[1.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0]"
099392,"[1.770731707317073, 0.6829268292682927, 0.12195121951219512, 0.04878048780487805, 0.04878048780487805, 0.0, 0.0975609756097561]"
099041,"[3.2061349693251535, 0.32515337423312884, 0.006134969325153374, 0.018404907975460124, 0.6073619631901841, 0.024539877300613498, 0.018404907975460124]"
099096,"[3.573049645390071, 0.3404255319148936, 0.3120567375886525, 0.18439716312056736, 0.05673758865248227, 0.028368794326241134, 0.07801418439716312]"
099135,"[2.5047619047619047, 0.5158730158730159, 0.30158730158730157, 0.05555555555555555, 0.007936507936507936, 0.007936507936507936, 0.1111111111111111]"
099095,"[3.861538461538461, 0.24260355029585798, 0.21893491124260356, 0.30177514792899407, 0.07692307692307693, 0.07100591715976332, 0.08875739644970414]"
099442,"[0.4, 0.8, 0.2, 0.0, 0.0, 0.0, 0.0]"
099441,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
099093,"[3.3055555555555554, 0.4166666666666667, 0.17592592592592593, 0.12037037037037036, 0.09259259259259259, 0.08333333333333333, 0.1111111111111111]"
099440,"[1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0]"
099707,"[3.815584415584415, 0.2597402597402597, 0.24242424242424243, 0.329004329004329, 0.06493506493506493, 0.03463203463203463, 0.06926406926406926]"
099704,"[3.0279069767441857, 0.3313953488372093, 0.28488372093023256, 0.37790697674418605, 0.0, 0.0, 0.005813953488372093]"
099274,"[2.8099999999999996, 0.5, 0.1, 0.0, 0.05, 0.1, 0.25]"
099260,"[3.468421052631579, 0.35964912280701755, 0.14912280701754385, 0.30701754385964913, 0.07017543859649122, 0.03508771929824561, 0.07894736842105263]"
099261,"[3.0098039215686274, 0.3284313725490196, 0.004901960784313725, 0.0196078431372549, 0.6274509803921569, 0.004901960784313725, 0.014705882352941176]"
099311,"[2.879012345679012, 0.36419753086419754, 0.3333333333333333, 0.21604938271604937, 0.043209876543209874, 0.0, 0.043209876543209874]"
099501,"[3.3660377358490563, 0.4056603773584906, 0.2358490566037736, 0.07547169811320754, 0.10377358490566038, 0.0660377358490566, 0.11320754716981132]"
099703,"[3.664804469273742, 0.3016759776536313, 0.1787709497206704, 0.3463687150837989, 0.0335195530726257, 0.055865921787709494, 0.08379888268156424]"
099313,"[3.4717391304347824, 0.32608695652173914, 0.21195652173913043, 0.40217391304347827, 0.021739130434782608, 0.016304347826086956, 0.021739130434782608]"
099374,"[5.505660377358492, 0.39622641509433965, 0.07547169811320754, 0.09433962264150944, 0.018867924528301886, 0.1509433962264151, 0.2641509433962264]"
099214,"[5.234146341463412, 0.1951219512195122, 0.08292682926829269, 0.13170731707317074, 0.1951219512195122, 0.12195121951219512, 0.2731707317073171]"
099361,"[6.377272727272728, 0.3181818181818182, 0.045454545454545456, 0.20454545454545456, 0.09090909090909091, 0.06818181818181818, 0.2727272727272727]"
099375,"[1.4451612903225803, 0.6129032258064516, 0.16129032258064516, 0.03225806451612903, 0.03225806451612903, 0.0, 0.16129032258064516]"
099363,"[2.3027027027027027, 0.7297297297297297, 0.02702702702702703, 0.08108108108108109, 0.02702702702702703, 0.02702702702702703, 0.10810810810810811]"
099411,"[2.424390243902439, 0.4634146341463415, 0.07317073170731707, 0.04878048780487805, 0.36585365853658536, 0.0, 0.04878048780487805]"
099439,"[2.0, 0.8333333333333334, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666]"
099438,"[0.9142857142857144, 0.7857142857142857, 0.14285714285714285, 0.0, 0.0, 0.0, 0.07142857142857142]"
099362,"[2.6526315789473682, 0.47368421052631576, 0.05263157894736842, 0.15789473684210525, 0.10526315789473684, 0.15789473684210525, 0.05263157894736842]"
099389,"[3.26909090909091, 0.509090909090909, 0.10909090909090909, 0.045454545454545456, 0.06363636363636363, 0.03636363636363636, 0.23636363636363636]"
099372,"[2.1888888888888887, 0.6666666666666666, 0.0, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.16666666666666666]"
099373,"[5.072727272727273, 0.42857142857142855, 0.03896103896103896, 0.03896103896103896, 0.12987012987012986, 0.025974025974025976, 0.33766233766233766]"
099371,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
099364,"[3.1689655172413795, 0.4827586206896552, 0.20689655172413793, 0.05172413793103448, 0.017241379310344827, 0.08620689655172414, 0.15517241379310345]"
099370,"[6.707936507936507, 0.4603174603174603, 0.047619047619047616, 0.031746031746031744, 0.07936507936507936, 0.015873015873015872, 0.36507936507936506]"
055549,"[3.0211267605633805, 0.4225352112676056, 0.33098591549295775, 0.056338028169014086, 0.08450704225352113, 0.04929577464788732, 0.056338028169014086]"
055830,"[3.627329192546582, 0.2795031055900621, 0.055900621118012424, 0.2981366459627329, 0.12422360248447205, 0.006211180124223602, 0.2360248447204969]"
055831,"[3.464210526315786, 0.2736842105263158, 0.02631578947368421, 0.13157894736842105, 0.23684210526315788, 0.031578947368421054, 0.3]"
055238,"[2.741007194244604, 0.4172661870503597, 0.38848920863309355, 0.17266187050359713, 0.007194244604316547, 0.014388489208633094, 0.0]"
055402,"[3.202547770700637, 0.29936305732484075, 0.012738853503184714, 0.006369426751592357, 0.6178343949044586, 0.03821656050955414, 0.025477707006369428]"
